review_id,date,reviewer,review,positive_count,negative_count,sentiment
136532573,2026-08-07T23:09:38,윤**,"나가서 외식 잘 안하는 집이라 가끔은 바깥 음식이 먹고 싶을 때 쟁여두는 목란의 짬뽕. 사실 나가서 먹는 짬뽕만큼이나 맛있어요. 제 기호대로 새우, 청경채, 애호박 더 추가해서 끓여먹을 수 있어서 냉동실에 쟁여두게 되네요. 애용하고 있습니다. 믿고 먹습니다👍",1,0,긍정
135751039,2026-07-16T14:43:26,홍**,오리지널 맵기가 상당히 세네요. 톡쏘는 매운 맛이 최고예요.,1,0,긍정
132940644,2026-04-23T17:15:58,강**,유명해서 사봤는데 오리지널이 매운데 신랑이 매운걸 잘먹어서 좋아하네요 각 1인분씩 되어있어서 나눠 먹기 좋은것같아요,1,0,긍정
132753931,2026-04-16T23:39:47,이*,컬리 첫 구매임 배송도 빠르고 제품도 잘 도착했습니다 감사합니다 판매자님 조만간 또 주문할게요,0,0,중립
132646710,2026-04-13T15:32:04,길**,와씨 짬뽕보다 짜장파인데 졸라맛있네요 가게에서 파는것보다 맛있음 진짜 존맛탱 안먹으면 후회함,2,2,중립
130571785,2026-01-28T13:09:13,강**,배송이 너무 빨라서 깜짝 놀랐고 당일에 왔음 밤10시쯤 이연복꺼는 라면만 먹어봤고 라면도 너무 맛있게 잘먹어서 이연복 짬뽑 짜장이 보여서 바로 사봤어요 밀키트는 처음 사봐서 맛이 궁금해 빨리 맛 보았어요 새우만 더 추가해서 먹었는데 국물 양은 생각보다 작았어요 더 넉넉하면 좋을것 같구요 맛은 왠만한 중국집 시킨것보다 전 맛있었어요 맛도 진하고 해산물이고 야채 건더기도 넉넉했고 생각보다 얼큰했어요 빛깔도 빨갛고 빚깔부터가 맛깔스러워 보여요 고추도 들어있더라구요 갑자기 먹고 싶을때 냉동실에 쟁겨놓고 먹기 좋을것 같아요 재구매 의사있음,4,1,긍정
129368686,2025-12-15T21:45:46,세*,"이연복 셰프의 목란 짬뽕 2인분 제품은 집에서도 중식당에서 먹는 듯한 짬뽕 맛을 즐길 수 있어 만족도가 높았어요. 조리 과정이 복잡하지 않아 바쁜 날에도 간편하게 만들 수 있는데, 완성된 국물 맛은 생각보다 깊고 진해 놀랐어요. 해물 베이스의 국물이 깔끔하면서도 얼큰해 첫 숟갈부터 입맛을 확 살려줘요. 인위적으로 매운 맛이 아니라 고추기름의 고소함과 해물의 감칠맛이 잘 어우러진 점이 특히 좋았어요. 면발도 쉽게 불지 않고 쫄깃함이 살아 있어 국물과 잘 어울렸고, 해물과 채소 건더기도 충분히 들어 있어 내용물이 빈약하다는 느낌이 들지 않았어요. 냉동 짬뽕 제품 중에서는 확실히 완성도가 높은 편이라 외식 대용으로 먹기에도 손색이 없다고 느꼈어요. 2인분 구성이라 양도 넉넉해서 성인 두 명이 먹기에 적당했고, 간단히 숙주나 양배추 같은 채소를 추가하면 더 푸짐하게 즐길 수 있어요. 집에서 제대로 된 짬뽕을 먹고 싶을 때, 믿고 선택할 수 있는 제품이라 추천하고 싶어요.",6,2,긍정
137614777,2026-09-08T21:05:39,이**,컬리 처음 시작했을때부터 쟁여템 이연복 짬뽕~~ 아주 맛있어요. 오리지널만 샀는데 잘못 클릭해서 마일드로 잘못 샀지만 그래도 맛있어요~,2,0,긍정
137607012,2026-09-08T17:44:08,정**,계속해서 몇년째 재구매하는 아이템입니다. 건더기 양이 좀 줄은것 같긴하지만 집에서 밤늦게 짬뽕 생각날때 먹기 좋아요.,2,1,긍정
137606306,2026-09-08T17:15:37,이**,저 매번 짬뽕 밀키트 실망했었는데 이연복 짬뽕 굿굿굿 맛나요 밥말아먹는거까지 굿 인기 있는 이유 알아버렸음 요것도 또 주문예정,4,1,긍정
137602977,2026-09-08T14:59:26,이**,진한 국물맛이 일품 이예요~ 내용물도 넉넉하여 맛있어요 ~ 면도 찰져서 한그릇 뚝딱 먹었어요 ~ 얼큰해서 남편이 더 좋아합니다~,2,0,긍정
137601645,2026-09-08T14:05:22,박**,원래 짜장파라서 짜장면으로 살려다가 사람들 추천으로 짬뽕으로 구매해봅니다~ 따로 해산물 추가해서 먹어봐야겠어요,1,2,부정
137589617,2026-09-08T07:07:55,혜*,엄마 아빠 주말용 짬뽕^^ 전 이연복 밀키트가 제일 맛있어요. 다른것도 먹어봤지만 역시 전 이연복이 👍 최고입니다. 이번 주말엔 짬뽕!!,2,0,긍정
136482321,2026-08-06T19:00:48,양**,"오리지널은 조금 매울 수 있으니 순한 맛을 산다는게 깜빡하고 또다시 오리지널을 구매했습니다. 그래도 맛있는 건 여전해서 오랜만에 먹어봐도 건더기도 많고, 맛도 기대를 충분히 충족해서 좋습니다. 다음에 또 구매하고 싶습니다.",1,0,긍정
136467517,2026-08-06T10:47:35,이**,냉동실 필수 구비템이죠~ 짬뽕 좋아해서 맛집 찾아다니는데 굳이 식당까지 가서 비싼돈주고 사먹지 않아도 집에서 충분히 맛있는 짬뽕을 먹을수 있어서 정말 행복합니다~ 고기나 야채 좀 더 추가해서 먹음 더맛나요~,3,0,긍정
136098195,2026-07-26T22:45:00,신**,얼큰한 음식으로 식사하고 싶어 구매했어요 해물이 들어있긴해도 냉장고에 있던 새우 홍합을 넣어 함께 먹으니 ㄷㆍ 풍성한 식사를 할수 있었어요!,0,0,중립
134925078,2026-06-22T15:56:40,이**,내용물도 푸짐하고 얼큰하니 맛이 좋아요 면은 따로 끓이라고 되어있는데 귀찮아서 뜨끈한 물에 면 담궈두면 금방 풀어지더라고요 풀어진 면 건져내고 국물 끓으면 면 넣어 한번 끓인 다음 먹으면 편해요!!,2,0,긍정
137551932,2026-09-06T23:05:21,채**,와~너무 맛있어요..맛있어서 두번째 구매입니다😄😄 냉동 새우랑 오징어 추가해서 넣어 먹으니 사먹는 느낌이예요😄😄😄,2,0,긍정
137546562,2026-09-06T21:05:32,임**,"해장으로 진짜 최고예요 고춧가루랑 다진마늘, 매운 고추 넣고 드시면 짱맛 저는 오징어 추가로 넣었어요",1,1,중립
137530597,2026-09-06T13:07:41,김**,좋아하는 짬뽕 집에서 간편히 먹을 수 있어서 좋아요 맵기도 선택가능한데 혹시나 짬뽕은 많이 매울것같 마일드 적당하맛 맛있게 잘 먹었어요,4,1,긍정
137528705,2026-09-06T11:38:23,연**,"매콤한 짬뽕이 생각 나는 날, 하지만 시켜먹기는 싫은 날, 목란 짬뽕으로 대신해서 먹곤 합니다.",0,0,중립
137522507,2026-09-06T08:00:35,구**,집에서 간편히 먹을 수 있는 이연복 쉐프님의 목란 짬뽕~ !! 마일드로 주문했는데 저희한텐 딱 좋습니다^^,1,0,긍정
136407672,2026-08-04T20:38:33,장**,"주기적으로 생각나는 맛이라 오랜만에 주문했어요. 마일드도 꽤 칼칼한 맛이 나서 맛있게 잘 먹었습니다! 건더기도 푸짐하고, 면도 부드럽고 식감 좋아요. 밥까지 말아 먹으면 더 맛있어요!!",4,1,긍정
136016944,2026-07-24T14:54:22,신**,컬리에서 가장 자주 사는 제품중 하나입니다. 맛있어요. 맵기도 딱 적당하고 국물 진하고 건더기도 적당하게 들어있어요. 특히 면발이 부드럽고 쫄깃해요.,3,2,긍정
132779590,2026-04-17T23:15:31,신**,처음주문해서 끓여먹었는데 너무맛있네요~~~면도 맘에들구 국물맛이 아주맘에들어요,1,0,긍정
137511049,2026-09-05T20:11:31,고**,"매운맛 꽤 맛있게 맵네요! 건더기도 섭섭하지 않을 만큼 있고, 짬뽕땡길때 쉽게 해먹을 수 있어서 좋아요.",2,0,긍정
137507900,2026-09-05T19:05:12,박***,인기가 많아서 구매해봤습니다 아직 먹지는 않았는데 요즘 맛있는 짬뽕 짜장집이 없고 비싸기만 한데 밀키트는 싸서 구매해봤습니다 먹어보고 맛있으면 재구매할게요 감사합니다,3,2,긍정
137497621,2026-09-05T11:34:47,박**,와 진짜 맛있네요! 양도 푸짐하고 면발도 쫄깃하고 다 먹을때까지 불지 않아서 좋아요. 세일할때마다 쟁여놔야겠어요,4,1,긍정
137138031,2026-08-25T10:38:03,이**,이연복짜장에 이어 짬뽕까지~ 너무 맛있습니다~ 국물이 진국이예요!,1,1,중립
137479569,2026-09-04T19:39:39,함**,처음 구매해서 먹어봤는데 정말맛있네요. 후기가좋아서 믿고 구매한건데 신랑이랑2인분 딱좋았어요 또 구매해야할듯요ㅋ 시켜먹는거보다 맛있는듯요 짬뽕생각날때 목란으로ㅋ,4,0,긍정
137476987,2026-09-04T17:45:23,박**,벌써 몇번째 재구매인지 모르겠네요~ 양도 많고 국물도 맛있어요 면먹고 밥까지 말아먹으면 한끼 뚝딱입니다 할인할때 많이 쟁여놓을꺼 같아요,2,0,긍정
137475628,2026-09-04T16:43:01,송**,매번 시켜먹지만정말 맛있어요 요즘 중식당가면 가격도비싼대 2인분에 이가격이면 정말 너무혜자고 맛퀄리티 안떨어지고 면이 너무탱길해서 저흰이제 집에서즐겨요,1,0,긍정
137467740,2026-09-04T11:25:35,이**,매콤한 맛이 제 입맛에 딱 맞아서 자주 사먹어요. 식당보다 더 맛있는 것 같아요. 쟁여놓고 사먹어요.,1,0,긍정
131925571,2026-03-19T14:38:41,오*,첨 시켜봅니다 목란에 가서 먹어본 이후,0,0,중립
137440807,2026-09-03T16:08:52,삼******,동생네집에서 먹어보고 진짜 맛있길래 냉동인데도 맛이 전혀 떨어지지 않는것같아서 주문했습니다 ㅎㅎ 매콤하고 내용물도 알차서 좋아요,2,1,긍정
135917688,2026-07-21T15:05:22,오**,저는 토마토 추가해서 요리해 먹었는데 아주 풍미가 넘 좋네요. 레시피대로 잘 따라해 먹었더니 외식 중화요리맛 그대로 잘 나서 너무 맛있게 먹었습니다,1,0,긍정
137400260,2026-09-02T12:24:18,고**,중식을 워낙 좋아하는데 리뷰도 많고 사진보니 맛있어 보여서 구매했어요~ 양도 많고 기대됩니다 ㅎㅎ,2,0,긍정
136258191,2026-07-31T20:11:31,전**,얼큰한 짬뽕이 먹고 싶을 때 끓여먹어요!! 라면 맛이 아니라 진짜 찐짬뽕 맛이에요 ㅎ 다대기도 많고 홍합도 커요!!ㅎㅎ 면도 진짜 부들부들 쫄깃하고 다 먹고 꼭 밥까지 말아먹어요 ㅎㅎ,1,2,부정
132144234,2026-03-28T09:35:53,최**,매운 맛이 일반 다른 짬뽕이나 찌개 매운 맛과 다르게 식욕도 돋구고 시원하면서도 참 맛있어요. 면도 쫄깃하고 좋아요.,3,0,긍정
131959002,2026-03-20T21:50:55,정**,늘 믿고 사는 거에요!! ㅔ,0,0,중립
137381268,2026-09-01T21:09:43,고**,저는 오리지널이 더 나은데 신랑이랑 애들은 마일드가 더 좋다고 하네요.. 확실히 오리지널이 더 매콤해요,0,0,중립
137365176,2026-09-01T13:45:36,김**,먹다가 생각나서 후기올리네요^^ 재재구매입니다 맵지만 고기국물이 맛있어요 해산물도있고 자주생각나는맛입니다,2,0,긍정
135083951,2026-06-27T16:56:12,강**,"평소 얼큰한 국물을 좋아해서 이연복의 목란 짬뽕을 구매해 봤어요. 집에서도 간편하게 중식당 분위기를 느끼고 싶어서 같은 브랜드의 꿔바로우와 함께 먹었는데 조합이 정말 만족스러웠습니다. 조리 방법이 간단해서 바쁜 날에도 부담 없이 한 끼 준비할 수 있었고, 국물은 얼큰하면서도 깊은 맛이 느껴져 맛있게 먹었어요. 매운맛이 너무 강하지 않아 끝까지 부담 없이 즐길 수 있었고, 해물과 채소가 어우러져 국물 맛이 깔끔했습니다. 면도 쫄깃한 식감이라 국물과 잘 어울렸고, 전체적인 완성도가 냉동 제품이라고 생각되지 않을 정도로 만족스러웠어요. 함께 먹은 꿔바로우의 새콤달콤한 맛과도 잘 어울려 집에서도 중식 코스를 즐기는 기분이었습니다. 외식이 부담스러울 때 간편하게 조리해서 먹기 좋은 제품이고, 냉동실에 하나쯤 쟁여두면 든든할 것 같아요. 다음에도 꿔바로우와 함께 재구매해서 먹고 싶은 만족스러운 제품입니다.",10,2,긍정
129925153,2026-01-05T18:05:18,홍**,"컬리마켓 처음 사용해봤는데 배송부터 포장까지 정말 편하고 깔끔해서 만족스러웠어요. 냉동식품이라 기대를 크게 안 했는데, 짬뽕을 1인분만 먼저 끓여봤더니 생각보다 훨씬 매콤하고 깊은 맛이 나서 놀랐어요. 국물이 텁텁하지 않고 칼칼한 편이라 집에서 간단하게 먹기 딱 좋더라고요. 기본 구성만으로도 맛과 양이 괜찮았고, 남은 1인분은 양파랑 양배추를 더 추가해서 먹어보려고 합니다. 야채를 조금만 더 넣어도 훨씬 푸짐해질 것 같아요. 가격 대비 집에서 이렇게 편하게 짬뽕을 먹을 수 있다는 점이 가장 큰 장점인 것 같아요. 다만 매운 편이라 매운 음식 잘 못 드시는 분들은 오리지널 맛은 피하시는 게 좋을 것 같아요. 다음에는 컬리에서 자주 보던 다른 냉동 중식 제품들도 같이 주문해볼 생각입니다. 재구매 의사 있어요!",4,0,긍정
137350352,2026-08-31T23:51:27,김**,새벽배송 이라서 아직 먹어보진 않았어요. 상품평 좋은거로만 픽해서 주문 했어요.. 얼른 아침에 해서 먹어보고 싶네요. 짬뽕을 좋아해서 구매했어요.,1,0,긍정
137337409,2026-08-31T19:34:12,이**,오리지날 시켜먹어봤는데 맛있는데 좀 매워서 이번엔 마일드로 시켰어요 진짜 건더기도 많고 중국집 안가도 되요,1,2,부정
137332990,2026-08-31T16:09:45,이**,이연복 짬뽕 맛있어요!! 웬만한 데 시켜먹는 것보다 낫더라고요. 건더기도 많고 국물도 얼큰하고 맛있습니다.,2,0,긍정
136988271,2026-08-20T20:25:36,강**,패키징이 바뀌었네요~^^ 역시나 맛있어요,1,0,긍정
136973732,2026-08-20T12:10:42,고**,이연복 짬뽕 맛있어요 쟁여놓고 먹어요,1,0,긍정
132112500,2026-03-26T21:35:21,송**,예전엔 억어보고 건더기도 많고 중국집보다 맛있어서 쎄일하길래 재구매했어요.오리지널 먹을때는 맵고 맛있어요. 화장실 은 따끔.ㅋ,3,0,긍정
132111493,2026-03-26T21:00:24,정**,여기에 청경채 팽이버섯 넣고 3인분 해서 신랑 2인분 나 1인분 해서 먹었는데 약간 얼큰? 정도 되서 너무 좋았고 맛도 괜춘,1,0,긍정
128690369,2025-11-21T17:38:32,한**,"목란짬뽕 마일드는 맵지않아서 신랑이 좋아합니다 저는 오리지널 좋아하구여 이날 짜장과함께 목란 세가지가 왔져 평소에 저희는 짜지않게 먹다보니 물을 추가하곤 하는데여 아것도 마찬가지로 물을조금 추가하고 컬리 채소들 (양파, 표고버섯,호박,쪽파) 이정도로 넣어도 간이 아주 좋았어요 면 2분 삶는것도 간편해서 좋구여 채소가 많을거같아 보이겠지만여 끓으면서 숨이죽으니 국물이랑 조화도 좋았어요 많은건 신랑꺼구여 적은건 제꺼예여 조리 간편하고 집에있는 채소들 추가해서 푸짐한 짬뽕을 먹은거 같았네요 유통 기한이 넉넉한데여 먹고싶고 생각나서 금방먹네요 이틀후엔 오리지널 먹어야겠어요 ㅎㅎ",7,3,긍정
137302724,2026-08-30T18:20:18,박**,"셀 수 없이 여러번 재구매템. 딸이 매콤중독이라 오리지널로 늘 구매. 건더기 넉넉, 국물맛 좋고 면도 부들부들 금방 뽑은 느낌. 짬뽕맛집!",2,0,긍정
137296512,2026-08-30T14:02:39,김**,진짜 중식집에 가서 먹는 칼칼함이에요. 요즘 중식집에서 만나는 느끼한 짬뽕 아니고 진짜 칼칼한 짬뽕 스타일입니다. 집에서 간편하게 먹을 수 있어서 좋아요.,2,3,부정
137291009,2026-08-30T10:19:34,박**,너무 맛있어요 면도 쫄깃하고 건더기도 푸짐하고 나가서 먹는거보다 집에서 간편하게 맛집 짬뽕 먹는 느낌입니다,5,0,긍정
137289774,2026-08-30T09:39:30,전**,매울까봐 마일드 먼저 사서 먹었는데 너무 순하길래 이번에는 오리지널 샀어요. 국물이 깔끔하고 먹고 나서도 더부룩하지 않아요.,0,0,중립
129494525,2025-12-20T19:43:08,김**,컬리 가입 후 가장 먼저 장바구니에 담은 상품이에요. 지인이 추천해줘서 구매했는데 존.맛.탱👍 왜 이제야 알았나 왜 이제야 먹어보았나 중국집에서 배달 시켜서 먹는 것보다 훠얼씬 맛있어요 저희 동네는 딱히 짬뽕 맛집이 없는데 목란 짬뽕을 집에서 즐길 수 있어서 넘넘 좋아요. 콧물도 나고 땀도 나면서 맛있게 먹었어요❤️ 겨울에 감기 걸렸을 때 먹으면 딱 좋을 것 같아요,5,0,긍정
135783987,2026-07-17T16:20:51,박**,"컬리 최애 상품 이연복 짬뽕 정말 맛있습니다 적당한 매콤함에 국물이 정말 깔끔합니다 양파,새우,바지락 추가해서 먹으니 더욱.. 이연복 짬뽕 때문에 멤버쉽 가입했어요~^^",1,1,중립
137281688,2026-08-29T22:29:30,백**,냉동고에 항상 구비해 놓고 있는 것주 하나예요. 차돌박이 대패 같이 넣고 먹으면 중국집에서 직접 먹는 맛보다 더 맛있어요,1,0,긍정
137263515,2026-08-29T12:50:37,전**,너무 맛있어요. 중국집에서 바로 시켜 먹는 짬뽕이랑 같아요. 다음엔 짜장도 시켜 먹어 봐야겠어요.,1,1,중립
137256609,2026-08-29T07:56:44,윤**,국물이 진하고 불향이 나서 맛있어요. 건더기도 생각보다 푸짐하고 면도 쫄깃해서 냉동 짬뽕치고 꽤 만족스러웠어요. 집에서 간단하게 짬뽕 먹고 싶을 때 좋네요.,5,0,긍정
136896153,2026-08-18T08:05:03,박**,짬뽕하면 목란 여기 저기 제품 먹어봤지만 얼큰하고 이게 제일 맛있어요 면도 탱글탱글,1,0,긍정
134191085,2026-06-01T23:31:29,김**,"진짜 중국집에서 먹는것처럼 진한 짬뽕맛이라 만족하고 재재재구매합니다 !! 전 끓일때 집에 있는 호박, 버섯, 양파 이런거 있으면 더 넣고 끓이는데 그럼 더 푸짐하게 먹을 수 있어요 !! 매운거 잘 못먹어서 마일드로 먹는데 딱 은은하게 매콤하고 맛있어요~",4,1,긍정
133553630,2026-05-15T10:28:01,김**,냉장고에 재료가 양파밖에 없어서 그거라도 조금 넣었는데 진짜 맛있었어요 안에 내용물도 꽤나 충분해서 부족함 없이 먹고 다음날 남은 국물과 건더기에 밥 말아 먹었더니 가성비가 너무 좋다고 느껴지네요!,1,2,부정
133489823,2026-05-13T13:34:04,김**,"맵기도 딱 얼큰하게 적당하고 야채들도 넉넉히 들어있어요. 짬뽕집과 비교했을 때 압도적으로 맛있다는 아니지만, 가격대비 양 생각하면 이정도 양과 가격이면 한번 쯤 먹어볼만한 것 같네요.",1,2,부정
133329051,2026-05-07T21:35:29,정**,추가 재료 없이 구성품만 활용해 조리했습니다! 우선 면이 정말 맛있어요.. 후루룩 .. 찰기가 있어요 리뷰에 중간중간 별로라는 평이 있어서 두려웠는데 전혀요!! 또 구매하려고 합니닷 내용물이 알차고 양도 꽤 많아요,1,1,중립
133113039,2026-04-30T05:50:15,백**,컬리에서 주문한 밀키트 제품중 이연복의 목란 짬뽕은 아이들이 제일 좋아해 자주 주문합니다 해물도 넉넉히 들어 있지만 알배기 배추와 새우를 더 추가해서 먹으면 만족도가 더 높아져요 면을 좋아하지만 짬뽕밥으로도 먹고 순두부를 넣어 먹어도 매우 좋습니다,3,0,긍정
133105273,2026-04-29T20:54:48,임**,"요리하는동안 짬뽕의 향기가~ 전문요리사가 되는 느낌이네요. 시간이 없어서 있는재료만 사용했지만, 해물이나 야채를 추가하면 더 푸짐하게 먹을수 있을것 같아요. 야채도 살아있고, 맵기가 좀 있네요. 맛있게 아이가 한그릇 뚝딱.",2,0,긍정
132809634,2026-04-19T07:58:23,홍**,마일드는 너무 안 매워서 기본 시켰는데 예전보다 더 매워졌나봐요 한입 먹자마자 어질어질하네요 겨우 먹었어요 간도 예전보다 싱겁고 맛이 애매해졌네요 맛있게 먹을려고 주문했는데 재주문은 안 할거 같아요,1,3,부정
137239960,2026-08-28T16:28:22,고**,매콤한게 땡기는데 혼자 먹을때 배달이 참 어렵더라고요! 재재재구매합니다. 매콤하니 좋아요~^^,2,0,긍정
137236783,2026-08-28T14:12:19,김**,"집에 있는 바지락,전복 추가해서 먹었는데 진짜 너무너무 맛있네요.추가하기전 국물맛도 아주 좋았어요.",2,1,긍정
137236098,2026-08-28T13:43:15,문**,이건 중독이에요 집에서 배추랑 팽이버섯넣고 오징어 넣고 매운것도 더 넣고 해먹으면 정말 맛있어요,1,0,긍정
137225922,2026-08-28T04:46:18,안**,이게 정령 밀키트의 맛인지....왠만한 중국집 방문해서 먹는거보다 더 맛있습니다 자주시켜먹을거 같아 큰일입니다 ㄷㄷ,1,0,긍정
135714701,2026-07-15T12:23:08,김**,이연복 짬뽕은 밖에서 사먹는것 보다 훨씬 맛있어요~~집에 있는 버섯과 새우 넣고 먹으니 매콤 푸짐 맛있어요~~,3,0,긍정
132320554,2026-04-03T19:11:25,김**,진짜 맛있어요… 동네에 짬뽕 맛집이 많이 없어 한번 컬리에서 구입해서 먹었는데..너무 맛있네요! 칼칼하고 깔끔한 해물 베이스 짬뽕입니다ㅎㅎ 남편이랑 같이 국물까지 싹싹 비웠어요! 면도 아주 탱글탱글 맛있습니다! 그리고 가성비가 미쳤어요ㅠㅠㅠㅠㅠ 다음에 또 먹을래요~믿고먹는 목란입니다^^,4,1,긍정
137204763,2026-08-27T12:41:56,김**,이연복님의 짬뽕 진짜 맛나요 매장에서 먹는 바로그맛 내용물도 넘 좋아요 고기 야채 수산물듬뿍이예요 량도많아요~,1,1,중립
137196063,2026-08-27T06:19:48,이**,"짬뽕 좋아해서 이런저런 밀키트 사다 먹다가 정착한 목란짬뽕입니다 적당히 칼칼하면서 재료도 듬뿍인데다가 맛도 좋아요!! 양, 맛 어느 하나 빠지는거 없이 만족합니다",3,1,긍정
132294720,2026-04-02T21:50:33,강**,매운걸 잘먹어서 후기보고 얼마나 맵겠어 하고 오리지널 시켰는데 매워요ㅋㅋ생각보다 많이 매워서 놀랐지만 양이 많고 국물이 깔끔해서 결국 다먹었어요~ 새우랑 야채들만 추가했는데 안에 내용물 충분히 많아요~,0,2,부정
137179166,2026-08-26T16:32:41,린,음식점에서 먹는 맛 못지 않은 맛. 맛있어요. 집에서 간편히 먹을 수 있어 좋아요. 양배추와 양파 추가해서 먹으면 더 좋아요,4,0,긍정
137168737,2026-08-26T09:29:07,정**,이전에 먹었을때 기대보다 맛있었어서 두번째 구매입니다. 배달 시켜먹는것보다 안정스런 맛인것 같달까.,1,0,긍정
136803536,2026-08-15T14:54:58,이**,술 마신 다음날 해장으로 좋아요. 잘 먹을께요.,1,0,긍정
136006370,2026-07-24T07:32:18,최**,맵칼 짬뽕중에 최고! ㅎㅎ 너무맛있어서 항상 재구매 템입니다 ㅎㅎ 짜장은 솔직히 여러브랜드 돌려서 먹는데 짬뽕만큼은 무조건 목란짬뽕이나 도량 제품으로 먹어요 인공짬뽕향..? 그런 냄새 하나도 안나고 진짜 속깊은 짬뽕맛이랄까 그래서 더 맛있어요 꽤 매워서 속이좀 쓰리긴한데 마일드보다 칼칼하게 먹고싶어서 항상 오리지널로시킵니다,5,4,긍정
135665258,2026-07-13T23:02:03,변**,약간 떡볶이 국물같이 진하고 면이 정말 맛있네요. 다들 칭찬하는 이유가 있나봐요~ 내용물도 실해요,2,0,긍정
137144023,2026-08-25T14:40:53,다*,오리지널이 더 매울것 같아서 요거로 주문했는데 맛있습니다. 적당히 매운맛과 불맛 종종 먹고 싶어져요.,1,1,중립
137140380,2026-08-25T12:00:58,정**,오리지날 먹어보니 매워서 마일드 주문했더니 제 입엔 맛있어요. 양배추와 양파 더 추가해서 푸짐하게 잘 먹었습니다,2,1,긍정
135605922,2026-07-12T13:06:55,꽃***,이연복의 목란 짬뽕 맛있다해서 시켜봤는데 맛있었어요 오리지널은 좀맵다해서 마일드로 시켰는데 국물도 맵지않고 얼큰하니 괜찮았고 건더기도 적당히괜찮았고 면도 괜찮았어요 ~^^,2,1,긍정
132222361,2026-03-31T13:23:42,박**,짬뽕 끓이면 루피가 달려들어 두밯높이 듭니다. 달라는 건지 항복의 표시인지.. 벌써 10봉째 먹는데 맛이야 말할 거 없고 조리방법이 간편해서 너무 좋아요. 컬리나우로 싸게 사니 더욱더 굿~,3,0,긍정
137122307,2026-08-24T20:45:15,박**,후기가 많아서 믿고 샀습니다! 먹고 평 추가할게요 존맛... 감칠맛 미쳤어여 후기 많을만 하네요,0,0,중립
137114598,2026-08-24T17:27:02,윤**,전에 목란 짬뽕 너무 매워서 안시켰는데 마일드가 나와서 좋아요. 덜맵고 면 쫄깃하고 맛있어요.,3,1,긍정
137114124,2026-08-24T17:00:30,정**,먹어보니 왜 인기가 많은지 알 거 같네요 재료도 푸짐하니 실하고 적당히 얼큰해서 맛있어요 조리도 간단해서 쉽게 해먹을 수 있습니다 또 구매하려구요,2,1,긍정
137108959,2026-08-24T13:14:01,주**,해물을 넣으면 시원.칼칼쭈꾸미.한치등 부추와 넣음. 게임끝. 너무 맛도리예요. 우리집 필수품~~^^♡.♡,0,0,중립
129339200,2025-12-14T21:17:15,김**,"이연복의 목란 짬뽕 2인분 밀키트 평가가 좋아서 구매했어요! 짬뽕은 면만 삶고 짬뽕 국물을 데우기만 하면 되는 구성이라 조리 과정이 정말 간단했어요!! 따로 손질할 재료가 없어 바쁜 날, 주말에 부담 없이 즐기기 좋아요~ 맵기 선택이 가능해서 저는 마일드로 주문했는데, 마일드임에도 불구하고 적당히 매콤하면서 얼큰한 맛이 살아 있고 국물 맛이 진해서 맛있었어요! 홍합, 애호박, 오징어, 버섯, 고기 등 재료가 꽤 푸짐하게 들어 있어 면 대신 밥을 넣어 먹어도 잘 어울릴 것 같아요 저희 부부가 많이 먹는건지..😅 양은 살짝 아쉽게 느껴졌어요. 중간에 만두를 곁들이거나, 남은 국물에 밥을 말아 먹으면 더 든든하게 즐길 수 있을 것 같아요!!! 남편은 면 다 먹고 밥 말아서 짬뽕 국물까지 싹싹 비웠어요. 집에서 간편하게 짬뽕 생각날 때 만족스럽게 즐길 수 있는 밀키트라 재구매 의사 있습니다🍜",7,2,긍정
137073368,2026-08-23T13:07:29,한**,양도 넉넉하고~ 마일드로 주문해서 먹기 편했습니다~국물이 고추장찌개 맛이 나요~이건 개인적인 의견입니다^^,0,1,부정
137063394,2026-08-23T02:53:49,유**,원래 인기있는 메뉴죠. 맛있어서 자주 구매합니다. 끓여먹기도 너무 간편하고 양도 많아서 좋습니다,2,0,긍정
136713680,2026-08-12T19:36:39,임**,배송되자 마자 끓여 먹었네요 중국집에서 먹는 맛 그대로네요,0,0,중립
135550363,2026-07-10T21:17:38,정**,오리지널은 너무 매워서 먹기 어려웠는데 마일드 맛은 맵지 않아 먹기 딱 좋았아요. 육수에 해물과 고기가 많이 들어있어서 좋았어요.,2,1,긍정
134780658,2026-06-18T09:53:44,이**,짬뽕에진심이에요^^ 전 일단 국물이 진한짬뽕을 좋아해요 제 입맛에맞는 짬뽕찾기가 쉽지않은데요 평이너무 좋아 구매해봤어요 식용유에 양배추넣구 청양고추가루넣구 볶은다음 바지락넣구 한번더 볶았어요 그다음 그냥 이제품넣구끓였는데 너무맛있어요 왠만한중국집보다 더맛있네요 저희신랑두 짬뽕엄청좋아하는데 맛있다구 밥까지말아서 다묵네요 혼자서두 충분히 해먹을수있겠다더라구요 매번 저녁 메뉴땜에 스트레스였는데 몇개 더 쟁여놔야겠어요~,6,0,긍정
